order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
28171,2026-01-03 09:26:04,176,2,3,407.48,0.0,Refunded,1
28172,2026-01-03 09:29:15,102,6,1,123.92,10.0,Refunded,0
28173,2026-01-03 09:30:34,123,1,0,21.1,5.0,Paid,1
28174,2026-01-03 09:41:50,234,10,3,212.14,10.0,Failed,1
28175,2026-01-03 10:04:46,214,4,5,287.05,20.0,Paid,0
28176,2026-01-03 10:05:09,47,4,2,580.47,5.0,Failed,1
28177,2026-01-03 10:06:48,179,12,2,29.39,5.0,Failed,1
28178,2026-01-03 10:09:21,61,10,1,518.3,,Refunded,0
28179,2026-01-03 10:12:04,47,18,2,611.02,0.0,Paid,1
28180,2026-01-03 10:12:18,156,3,3,321.11,10.0,Paid,1
28181,2026-01-03 10:19:22,289,8,2,126.19,0.0,Paid,0
28182,2026-01-03 10:24:03,262,9,4,698.61,10.0,Paid,0
28183,2026-01-03 10:26:22,228,9,5,83.17,15.0,Failed,0
28184,2026-01-03 10:33:56,183,7,2,603.01,20.0,Refunded,1
28185,2026-01-03 10:37:44,278,5,2,667.43,5.0,Failed,1
28186,2026-01-03 10:38:11,43,6,0,255.68,0.0,Failed,0
28187,2026-01-03 10:42:28,286,7,0,353.64,15.0,Failed,1
28188,2026-01-03 10:43:33,245,12,3,760.83,0.0,Refunded,1
28189,2026-01-03 10:43:46,254,7,1,693.15,5.0,Paid,0
28190,2026-01-03 10:50:31,12,8,2,192.63,20.0,Refunded,1
28191,2026-01-03 10:52:21,98,17,4,236.16,15.0,Paid,1
28192,2026-01-03 10:53:13,275,15,1,357.88,,Refunded,1
28193,2026-01-03 10:55:44,14,13,1,159.35,,Paid,0
28194,2026-01-03 11:08:50,30,16,1,41.16,10.0,Failed,0
28195,2026-01-03 11:24:13,228,10,0,78.28,20.0,Refunded,1
28196,2026-01-03 11:30:38,275,14,3,378.94,10.0,Refunded,0
28197,2026-01-03 11:31:24,132,8,3,96.54,20.0,Paid,0
28198,2026-01-03 11:42:10,274,18,3,94.72,5.0,Refunded,0
28199,2026-01-03 11:53:47,88,11,4,493.71,5.0,Refunded,1
28200,2026-01-03 11:57:32,227,7,0,293.37,15.0,Paid,1
28201,2026-01-03 12:12:49,77,9,1,124.47,0.0,Refunded,0
28202,2026-01-03 12:13:20,113,12,3,186.58,15.0,Failed,1
28203,2026-01-03 12:13:58,103,2,4,489.08,0.0,Refunded,0
28204,2026-01-03 12:15:54,197,16,2,273.5,10.0,Failed,1
28205,2026-01-03 12:15:59,140,9,2,536.32,5.0,Refunded,1
28206,2026-01-03 12:28:28,59,10,2,644.9,0.0,Failed,0
28207,2026-01-03 12:30:50,144,14,4,377.82,0.0,Refunded,0
28208,2026-01-03 12:44:07,46,4,2,99.26,5.0,Refunded,0
28209,2026-01-03 12:44:58,193,12,2,502.1,15.0,Refunded,1
28210,2026-01-03 12:52:45,275,13,4,378.94,10.0,Failed,1
28211,2026-01-03 12:53:55,291,10,0,335.45,10.0,Failed,1
28212,2026-01-03 13:02:56,100,18,0,604.18,15.0,Paid,1
28213,2026-01-03 13:08:57,267,13,0,717.61,10.0,Paid,0
28214,2026-01-03 13:11:39,51,16,4,34.83,0.0,Refunded,0
28215,2026-01-03 13:13:34,21,13,0,101.09,5.0,Refunded,1
28216,2026-01-03 13:27:44,38,9,2,511.58,10.0,Failed,0
28217,2026-01-03 13:30:13,298,8,2,718.46,0.0,Refunded,0
28218,2026-01-03 13:30:27,187,16,3,67.69,20.0,Failed,0
28219,2026-01-03 13:36:33,24,2,4,217.81,15.0,Failed,0
28220,2026-01-03 13:43:20,26,13,2,659.57,15.0,Failed,1
28221,2026-01-03 13:43:56,196,17,1,634.0,20.0,Refunded,0
28222,2026-01-03 13:46:07,99,8,4,495.98,15.0,Failed,1
28223,2026-01-03 13:48:31,22,2,1,37.17,0.0,Paid,0
28224,2026-01-03 13:51:10,173,8,1,259.86,20.0,Failed,1
28225,2026-01-03 13:58:43,195,14,3,482.39,20.0,Refunded,1
28226,2026-01-03 14:01:33,236,12,2,16.66,15.0,Paid,0
28227,2026-01-03 14:01:45,281,9,2,481.29,15.0,Paid,0
28228,2026-01-03 14:10:11,249,8,0,376.87,20.0,Failed,1
28229,2026-01-03 14:28:03,10,18,2,280.99,20.0,Refunded,0
28230,2026-01-03 14:34:53,115,3,0,571.78,20.0,Paid,1
28231,2026-01-03 14:39:58,202,11,3,388.69,5.0,Failed,0
28232,2026-01-03 14:41:12,182,18,2,297.62,20.0,Refunded,0
28233,2026-01-03 14:42:43,129,12,3,712.08,5.0,Refunded,0
28234,2026-01-03 14:45:39,42,17,4,271.41,0.0,Failed,0
28235,2026-01-03 14:49:58,257,5,2,634.83,15.0,Refunded,1
28236,2026-01-03 15:11:55,168,1,1,37.07,20.0,Refunded,1
28237,2026-01-03 15:13:42,69,1,1,335.87,20.0,Refunded,0
28238,2026-01-03 15:18:37,242,13,0,350.64,5.0,Failed,0
28239,2026-01-03 15:21:35,113,10,0,197.56,10.0,Refunded,0
28240,2026-01-03 15:24:41,251,10,5,533.47,5.0,Refunded,1
28241,2026-01-03 15:32:57,7,14,2,600.87,10.0,Paid,0
28242,2026-01-03 15:33:10,11,8,2,419.36,15.0,Refunded,1
28243,2026-01-03 15:38:27,55,4,1,162.14,15.0,Refunded,1
28244,2026-01-03 15:44:25,149,10,2,494.63,20.0,Refunded,0
28245,2026-01-03 15:44:29,132,16,2,120.67,0.0,Failed,1
28246,2026-01-03 15:46:09,31,16,2,317.06,0.0,Failed,0
28247,2026-01-03 15:55:41,16,1,2,465.46,5.0,Failed,0
28248,2026-01-03 16:04:21,98,3,0,250.05,10.0,Paid,1
28249,2026-01-03 16:10:44,148,16,1,99.34,10.0,Failed,1
28250,2026-01-03 16:28:14,228,10,2,97.85,0.0,Paid,0
28251,2026-01-03 16:28:51,75,11,6,45.6,10.0,Refunded,1
28252,2026-01-03 16:29:02,279,4,1,110.08,5.0,Failed,0
28253,2026-01-03 16:31:11,170,14,3,307.68,20.0,Paid,1
28254,2026-01-03 16:34:06,121,18,3,677.66,10.0,Refunded,0
28255,2026-01-03 16:39:20,224,3,4,788.94,0.0,Failed,0
28256,2026-01-03 16:44:32,20,3,2,550.54,0.0,Refunded,1
28257,2026-01-03 16:48:07,225,16,2,276.53,10.0,Refunded,1
28258,2026-01-03 16:51:44,143,8,0,466.84,0.0,Refunded,1
28259,2026-01-03 16:52:49,68,3,3,641.66,15.0,Refunded,0
28260,2026-01-03 16:53:43,158,8,2,670.42,0.0,Paid,0
28261,2026-01-03 16:58:55,33,14,1,208.75,10.0,Failed,0
28262,2026-01-03 17:05:34,63,18,0,171.06,10.0,Refunded,0
28263,2026-01-03 17:08:43,114,3,3,778.68,0.0,Paid,1
28264,2026-01-03 17:15:29,218,14,1,64.97,15.0,Paid,0
28265,2026-01-03 17:20:14,236,14,1,16.66,15.0,Failed,0
28266,2026-01-03 17:26:25,198,18,3,223.38,20.0,Refunded,0
28267,2026-01-03 17:35:34,108,15,2,458.1,20.0,Failed,1
28268,2026-01-03 17:48:51,289,3,4,107.26,15.0,Failed,0
28269,2026-01-03 18:02:22,216,13,2,122.96,0.0,Failed,1
28270,2026-01-03 18:18:58,77,2,1,112.02,10.0,Paid,0
28271,2026-01-03 18:23:23,255,6,1,684.31,10.0,Failed,1
28272,2026-01-03 18:28:35,117,15,2,372.6,20.0,Failed,0
28273,2026-01-03 18:44:37,225,18,0,245.8,,Refunded,0
28274,2026-01-03 18:52:43,194,9,0,209.53,10.0,Paid,1
28275,2026-01-03 18:53:24,245,4,2,760.83,0.0,Failed,0
28276,2026-01-03 19:00:41,59,4,3,515.92,20.0,Paid,1
28277,2026-01-03 19:05:02,100,5,2,568.64,20.0,Paid,1
28278,2026-01-03 19:14:47,44,14,1,557.07,5.0,Failed,0
28279,2026-01-03 19:17:01,241,17,5,431.14,15.0,Failed,1
28280,2026-01-03 19:18:08,56,8,1,215.01,10.0,Paid,1
28281,2026-01-03 19:21:04,37,10,0,11.49,20.0,Paid,0
28282,2026-01-03 19:22:35,135,10,4,279.3,5.0,Paid,1
28283,2026-01-03 19:24:28,268,16,3,494.0,20.0,Failed,1
28284,2026-01-03 20:07:46,115,15,1,678.98,5.0,Failed,1
28285,2026-01-03 20:08:40,216,6,2,116.81,5.0,Paid,1
28286,2026-01-03 20:15:50,138,6,0,351.87,15.0,Paid,1
28287,2026-01-03 20:26:21,147,2,1,593.86,10.0,Refunded,1
28288,2026-01-03 20:34:42,239,10,4,54.64,20.0,Paid,1
28289,2026-01-03 20:44:45,153,14,1,466.89,20.0,Paid,1
28290,2026-01-03 20:48:07,134,17,4,560.64,0.0,Refunded,1
28291,2026-01-03 20:51:10,141,2,1,641.79,10.0,Failed,1
28292,2026-01-03 20:52:57,206,16,0,209.81,,Paid,1
28293,2026-01-03 21:00:36,56,8,1,203.06,15.0,Refunded,1
28294,2026-01-03 21:05:32,101,7,2,465.49,10.0,Failed,0
28295,2026-01-03 21:08:33,187,12,4,76.15,10.0,Failed,0
28296,2026-01-03 21:09:44,125,16,6,694.13,10.0,Failed,1
28297,not_a_time,272,13,3,162.04,15.0,Paid,1
28298,2026-01-03 21:16:44,39,2,1,619.3,0.0,Refunded,0
28299,2026-01-03 21:39:34,279,2,3,115.87,0.0,Refunded,0
28300,2026-01-03 21:45:01,28,16,3,409.99,15.0,Refunded,1
28301,2026-01-03 21:45:29,186,17,2,71.69,,Refunded,1
28302,2026-01-03 21:54:13,280,16,3,545.9,10.0,Paid,0
28303,2026-01-03 21:55:33,12,3,2,240.79,0.0,Refunded,1
28304,2026-01-03 21:56:46,141,3,4,641.79,10.0,Paid,1
28305,2026-01-03 22:01:24,152,9,0,393.39,10.0,Refunded,0
28306,2026-01-03 22:10:53,179,12,2,30.94,0.0,Paid,0
28307,2026-01-03 22:13:56,219,1,0,60.73,10.0,Failed,0
28308,2026-01-03 22:14:37,276,12,1,420.93,0.0,Paid,0
28309,not_a_time,5,16,1,412.15,15.0,Failed,1
28310,2026-01-03 22:24:32,40,18,3,278.53,5.0,Failed,1
28311,2026-01-03 22:31:46,243,16,0,377.29,20.0,Failed,0
28312,2026-01-03 22:36:04,93,2,0,203.08,5.0,Failed,0
28313,2026-01-03 22:39:12,85,16,3,42.21,0.0,Paid,1
28314,2026-01-03 22:39:46,83,12,1,73.2,10.0,Failed,0
28315,2026-01-03 22:47:06,73,2,5,188.02,20.0,Failed,0
28316,2026-01-03 22:48:14,113,17,2,219.51,0.0,Paid,1
28317,2026-01-03 22:54:14,130,18,4,437.33,5.0,Paid,1
28318,2026-01-03 22:56:47,211,18,3,635.35,0.0,Refunded,1
28319,2026-01-03 23:20:31,111,12,3,423.61,20.0,Paid,1
28320,2026-01-03 23:28:44,91,11,3,223.55,20.0,Paid,1
28321,2026-01-03 23:30:08,112,1,2,71.4,15.0,Failed,1
28322,2026-01-03 23:30:45,201,3,0,91.47,0.0,Failed,0
28323,2026-01-03 23:37:31,246,1,2,332.97,10.0,Refunded,1
28324,2026-01-03 23:55:25,195,15,4,602.99,0.0,Refunded,0
28325,2026-01-04 00:00:11,58,9,2,459.35,10.0,Failed,1
28326,2026-01-04 00:04:53,260,13,2,789.95,0.0,Failed,0
28327,2026-01-04 00:15:21,64,13,2,590.61,10.0,Paid,0
28328,2026-01-04 00:25:04,96,12,3,83.55,0.0,Paid,1
28329,2026-01-04 00:27:50,282,6,3,111.84,,Paid,0
28330,2026-01-04 00:28:40,7,9,1,534.1,20.0,Failed,1
28331,2026-01-04 00:33:21,226,15,3,623.95,0.0,Refunded,1
28332,2026-01-04 00:34:06,252,7,1,216.35,15.0,Failed,0
28333,2026-01-04 00:53:02,220,18,4,482.74,15.0,Paid,1
28334,2026-01-04 01:10:49,290,10,2,378.83,5.0,Failed,0
28335,2026-01-04 01:11:24,23,7,3,182.27,15.0,Refunded,1
28336,2026-01-04 01:37:17,16,15,1,391.97,20.0,Paid,0
28337,not_a_time,134,8,2,504.58,10.0,Failed,0
28338,2026-01-04 01:46:29,66,18,0,288.79,15.0,Refunded,0
28339,2026-01-04 01:49:01,31,15,4,301.21,5.0,Failed,1
28340,2026-01-04 01:58:06,208,13,2,432.78,15.0,Refunded,0
28341,2026-01-04 01:59:20,250,7,0,662.8,15.0,Paid,1
28342,2026-01-04 02:06:08,101,14,0,465.49,10.0,Paid,1
28343,2026-01-04 02:25:10,180,8,0,639.86,15.0,Paid,1
28344,2026-01-04 02:31:18,66,16,0,305.78,10.0,Paid,0
28345,2026-01-04 02:35:21,250,10,6,779.77,0.0,Failed,1
28346,2026-01-04 02:37:32,247,17,2,194.76,15.0,Failed,0
28347,2026-01-04 02:49:24,70,2,1,267.54,10.0,Refunded,1
28348,2026-01-04 03:09:02,10,2,1,333.68,5.0,Refunded,1
28349,2026-01-04 03:21:55,220,7,2,482.74,15.0,Paid,1
28350,2026-01-04 03:21:59,127,4,0,580.04,15.0,Failed,1
28351,2026-01-04 03:22:39,207,4,0,760.98,0.0,Paid,0
28352,2026-01-04 03:23:54,217,3,0,498.39,0.0,Paid,0
28353,2026-01-04 03:24:23,137,16,2,660.24,5.0,Paid,0
28354,2026-01-04 03:27:44,149,15,4,618.29,0.0,Failed,0
28355,2026-01-04 03:34:04,34,13,2,103.13,15.0,Refunded,1
28356,2026-01-04 03:46:22,283,15,0,229.57,20.0,Refunded,1
28357,2026-01-04 04:01:43,32,1,5,565.0,15.0,Failed,0
28358,2026-01-04 04:09:10,238,7,3,405.54,5.0,Paid,1
28359,2026-01-04 04:15:16,58,1,0,459.35,10.0,Failed,1
28360,2026-01-04 04:29:42,243,1,2,424.45,10.0,Refunded,1
28361,2026-01-04 04:44:35,52,1,1,219.59,15.0,Paid,1
28362,2026-01-04 04:50:37,247,16,2,194.76,15.0,Paid,0
28363,2026-01-04 04:50:53,263,18,3,672.28,0.0,Failed,0
28364,2026-01-04 04:52:15,88,18,50,493.71,5.0,Paid,0
28365,2026-01-04 04:52:19,147,1,3,593.86,10.0,Refunded,1
28366,2026-01-04 04:54:30,282,1,0,94.18,20.0,Paid,1
28367,2026-01-04 05:07:52,192,13,4,481.52,5.0,Refunded,0
28368,2026-01-04 05:08:24,228,5,6,97.85,0.0,Refunded,0
28369,2026-01-04 05:22:15,249,10,2,376.87,20.0,Paid,1
28370,2026-01-04 05:27:03,247,5,5,194.76,15.0,Refunded,0
28371,2026-01-04 05:33:51,47,1,5,519.37,15.0,Refunded,1
28372,2026-01-04 05:37:21,142,4,0,276.04,10.0,Failed,1
28373,2026-01-04 05:45:07,67,9,4,99.46,5.0,Failed,1
28374,2026-01-04 05:48:57,14,9,4,142.58,15.0,Paid,0
28375,2026-01-04 05:56:17,247,2,1,206.22,10.0,Paid,0
28376,2026-01-04 05:57:07,109,14,3,240.36,10.0,Paid,0
28377,2026-01-04 06:04:20,149,7,2,556.46,10.0,Refunded,0
28378,2026-01-04 06:05:36,188,3,0,56.3,15.0,Refunded,0
28379,2026-01-04 06:12:25,88,7,5,519.69,0.0,Failed,1
28380,2026-01-04 06:12:56,12,17,4,228.75,5.0,Paid,0
28381,2026-01-04 06:13:23,133,2,1,562.5,20.0,Failed,0
28382,2026-01-04 06:14:43,138,3,5,331.17,20.0,Refunded,1
28383,2026-01-04 06:18:18,208,2,1,407.32,20.0,Refunded,0
28384,2026-01-04 06:24:07,242,7,1,350.64,5.0,Failed,0
28385,2026-01-04 06:24:52,268,2,3,617.5,0.0,Failed,0
28386,2026-01-04 06:30:16,220,14,3,511.14,10.0,Failed,1
28387,2026-01-04 06:36:43,215,7,1,272.86,5.0,Paid,1
28388,2026-01-04 06:39:05,151,18,1,45.75,,Paid,1
28389,2026-01-04 06:42:14,189,10,1,575.83,15.0,Failed,0
28390,2026-01-04 06:44:46,133,5,1,562.5,20.0,Failed,1
28391,2026-01-04 06:46:06,72,16,3,402.83,0.0,Paid,0
28392,2026-01-04 06:58:19,197,17,2,303.89,0.0,Refunded,0
28393,2026-01-04 07:04:42,255,17,1,760.34,0.0,Failed,0
28394,2026-01-04 07:05:57,198,11,2,237.35,15.0,Failed,1
28395,2026-01-04 07:17:22,202,12,0,409.15,0.0,Paid,1
28396,2026-01-04 07:18:43,233,12,1,731.61,5.0,Refunded,1
28397,2026-01-04 07:20:14,277,6,2,379.11,15.0,Refunded,1
28398,2026-01-04 07:20:36,10,11,0,333.68,5.0,Refunded,1
28399,2026-01-04 07:24:50,183,3,1,753.76,0.0,Refunded,1
28400,2026-01-04 07:25:58,47,3,2,611.02,0.0,Failed,1
28401,2026-01-04 07:36:26,267,8,3,717.61,10.0,Paid,1
28402,2026-01-04 07:36:52,103,11,3,415.72,15.0,Refunded,0
28403,2026-01-04 07:39:49,256,11,1,494.6,0.0,Failed,0
28404,2026-01-04 07:42:18,131,18,2,495.86,0.0,Paid,0
28405,2026-01-04 07:51:39,130,2,2,437.33,5.0,Failed,1
28406,2026-01-04 07:52:08,60,9,1,572.1,20.0,Paid,1
28407,2026-01-04 07:53:57,71,10,3,770.33,0.0,Refunded,1
28408,2026-01-04 07:58:31,119,15,1,185.45,20.0,Refunded,1
28409,2026-01-04 07:58:59,13,17,1,333.27,10.0,Failed,1
28410,2026-01-04 08:07:41,244,18,2,39.02,15.0,Failed,1
28411,2026-01-04 08:10:57,50,13,3,28.58,5.0,Refunded,0
28412,2026-01-04 08:25:32,43,13,3,204.54,20.0,Failed,1
28413,2026-01-04 08:28:59,223,18,1,554.29,15.0,Refunded,0
28414,2026-01-04 08:30:22,124,16,2,313.44,10.0,Refunded,0
28415,2026-01-04 08:38:18,47,7,5,488.82,20.0,Failed,1
28416,2026-01-04 08:40:23,166,13,4,247.54,15.0,Paid,1
28417,2026-01-04 08:43:08,83,9,4,73.2,10.0,Refunded,0
28418,2026-01-04 08:44:46,258,1,0,38.86,15.0,Paid,1
28419,2026-01-04 09:08:34,197,9,0,258.31,15.0,Failed,0
28420,2026-01-04 09:09:10,89,10,2,472.46,15.0,Paid,1
28421,not_a_time,110,17,3,444.73,15.0,Paid,1
28422,2026-01-04 09:10:43,142,6,2,276.04,10.0,Paid,1
28423,2026-01-04 09:10:50,13,8,1,333.27,10.0,Failed,0
28424,2026-01-04 09:11:24,233,15,3,654.6,15.0,Failed,0
28425,2026-01-04 09:11:31,33,9,1,185.55,20.0,Paid,1
28426,2026-01-04 09:17:20,43,10,2,217.33,15.0,Refunded,0
28427,2026-01-04 09:20:16,184,17,5,730.87,5.0,Paid,0
28428,2026-01-04 09:25:48,114,5,1,700.81,10.0,Failed,0
28429,2026-01-04 09:35:58,192,2,2,506.86,0.0,Paid,0
28430,2026-01-04 09:51:53,207,11,2,608.78,20.0,Paid,0
28431,2026-01-04 09:54:12,163,1,1,764.34,0.0,Refunded,0
28432,2026-01-04 09:58:00,48,17,3,495.25,20.0,Failed,0
28433,2026-01-04 10:03:13,64,1,1,623.42,5.0,Paid,0
28434,2026-01-04 10:04:02,210,16,2,541.29,0.0,Paid,0
28435,2026-01-04 10:06:32,164,12,0,358.35,20.0,Paid,0
28436,2026-01-04 10:29:16,59,12,2,644.9,0.0,Paid,1
28437,not_a_time,178,3,4,55.89,15.0,Failed,0
28438,2026-01-04 10:33:12,150,11,1,476.98,5.0,Paid,1
28439,2026-01-04 10:41:53,59,15,0,644.9,,Failed,0
28440,2026-01-04 10:42:08,257,13,1,597.49,20.0,Paid,1
28441,2026-01-04 10:49:29,114,4,1,700.81,10.0,Paid,1
28442,2026-01-04 10:50:22,106,14,2,376.98,15.0,Paid,0
28443,2026-01-04 10:50:48,61,4,50,615.49,5.0,Paid,0
28444,2026-01-04 11:02:35,235,18,2,158.64,15.0,Refunded,1
28445,2026-01-04 11:14:35,169,5,3,685.81,0.0,Failed,0
28446,2026-01-04 11:17:15,145,4,0,236.37,0.0,Failed,1
28447,2026-01-04 11:20:19,36,8,3,558.06,10.0,Paid,0
28448,2026-01-04 11:30:46,187,1,2,71.92,15.0,Refunded,1
28449,2026-01-04 11:32:30,90,5,2,637.52,15.0,Refunded,0
28450,2026-01-04 11:41:34,95,3,2,407.0,,Paid,0
28451,2026-01-04 11:47:49,18,14,1,656.92,15.0,Failed,1
28452,2026-01-04 11:58:18,198,4,1,251.31,10.0,Paid,1
28453,2026-01-04 12:09:06,241,18,1,405.78,20.0,Failed,1
28454,2026-01-04 12:15:56,85,3,3,42.21,0.0,Failed,1
28455,2026-01-04 12:23:18,7,17,1,634.25,5.0,Paid,1
28456,2026-01-04 12:29:44,189,13,2,541.96,20.0,Failed,0
28457,2026-01-04 12:30:18,71,5,2,616.26,20.0,Paid,0
28458,2026-01-04 12:47:25,153,3,2,466.89,20.0,Paid,1
28459,2026-01-04 12:47:57,173,6,2,324.82,0.0,Paid,1
28460,2026-01-04 12:48:59,284,3,2,271.89,15.0,Paid,0
28461,2026-01-04 12:57:32,63,5,4,171.06,10.0,Refunded,0
28462,2026-01-04 12:57:49,250,15,2,623.82,20.0,Failed,0
28463,2026-01-04 12:58:54,164,1,2,358.35,20.0,Paid,0
28464,2026-01-04 13:07:36,154,7,3,376.09,10.0,Paid,1
28465,2026-01-04 13:11:59,87,11,2,373.1,10.0,Paid,0
28466,2026-01-04 13:15:05,19,5,4,200.51,20.0,Refunded,1
28467,2026-01-04 13:24:45,147,1,0,527.88,20.0,Refunded,0
28468,2026-01-04 13:24:53,58,18,3,459.35,10.0,Failed,1
28469,2026-01-04 13:29:39,299,7,1,456.76,15.0,Failed,0
28470,2026-01-04 13:31:06,68,12,2,641.66,15.0,Paid,1
28471,2026-01-04 13:33:48,63,6,2,152.06,20.0,Paid,1
28472,2026-01-04 13:48:52,297,18,2,146.01,5.0,Refunded,0
28473,2026-01-04 13:52:29,145,14,1,189.1,20.0,Paid,1
28474,2026-01-04 13:53:28,51,5,5,33.09,5.0,Failed,0
28475,2026-01-04 13:55:28,297,3,4,138.32,10.0,Failed,0
28476,2026-01-04 14:09:06,54,10,0,300.78,10.0,Failed,1
28477,2026-01-04 14:10:54,157,14,1,27.03,10.0,Paid,1
28478,2026-01-04 14:27:05,114,8,1,778.68,0.0,Refunded,1
28479,2026-01-04 14:30:38,9,8,3,250.35,0.0,Refunded,0
28480,2026-01-04 14:38:42,124,10,1,296.03,15.0,Refunded,1
28481,2026-01-04 14:41:26,163,13,2,687.91,10.0,Refunded,0
28482,2026-01-04 14:42:46,282,7,0,117.73,0.0,Paid,0
28483,2026-01-04 14:49:49,124,4,3,313.44,10.0,Paid,1
28484,2026-01-04 15:05:33,115,6,0,714.72,0.0,Paid,0
28485,2026-01-04 15:05:35,212,2,2,73.84,10.0,Failed,0
28486,2026-01-04 15:18:21,103,11,4,391.26,20.0,Paid,0
28487,2026-01-04 15:23:24,292,17,1,379.21,5.0,Failed,0
28488,2026-01-04 15:37:27,255,5,4,608.27,20.0,Paid,1
28489,2026-01-04 15:40:21,292,1,1,319.34,20.0,Failed,1
28490,2026-01-04 15:43:08,146,2,1,30.69,10.0,Failed,1
28491,2026-01-04 15:55:01,263,10,3,672.28,0.0,Refunded,1
28492,2026-01-04 15:59:34,233,6,2,654.6,15.0,Refunded,1
28493,2026-01-04 16:06:35,149,7,1,494.63,20.0,Refunded,0
28494,2026-01-04 16:10:33,232,12,0,599.38,0.0,Refunded,0
28495,2026-01-04 16:10:49,263,3,5,571.44,15.0,Refunded,1
28496,2026-01-04 16:20:42,117,12,1,372.6,20.0,Paid,0
28497,2026-01-04 16:22:19,15,10,2,454.11,5.0,Failed,0
28498,2026-01-04 16:27:03,16,14,2,440.96,10.0,Refunded,0
28499,2026-01-04 16:27:03,213,12,1,49.92,10.0,Paid,1
28500,2026-01-04 16:33:27,272,18,2,152.5,20.0,Refunded,0
28501,2026-01-04 16:34:34,254,1,0,583.7,20.0,Paid,1
28502,2026-01-04 16:40:28,170,13,3,346.14,10.0,Refunded,1
28503,2026-01-04 16:45:49,140,16,1,564.55,0.0,Failed,1
28504,2026-01-04 17:01:35,128,18,0,136.71,5.0,Failed,1
28505,2026-01-04 17:07:15,248,18,1,338.69,10.0,Failed,0
28506,2026-01-04 17:09:58,186,17,3,76.17,15.0,Failed,1
28507,2026-01-04 17:11:07,19,9,6,238.11,5.0,Refunded,1
28508,2026-01-04 17:18:07,58,2,2,510.39,0.0,Paid,1
28509,2026-01-04 17:22:20,67,15,0,94.22,10.0,Failed,1
28510,2026-01-04 17:25:32,241,13,4,481.86,5.0,Failed,0
28511,2026-01-04 17:26:14,95,3,0,364.16,15.0,Failed,1
28512,2026-01-04 17:36:59,25,5,1,375.61,15.0,Paid,1
28513,2026-01-04 17:45:12,64,2,0,557.8,15.0,Paid,1
28514,2026-01-04 17:47:00,288,6,2,622.14,10.0,Failed,0
28515,2026-01-04 17:48:00,270,12,1,329.34,10.0,Failed,1
28516,2026-01-04 17:57:17,257,6,0,634.83,15.0,Paid,0
28517,2026-01-04 18:12:28,280,7,3,515.58,15.0,Failed,0
28518,2026-01-04 18:14:54,44,17,0,527.75,10.0,Paid,0
28519,2026-01-04 18:19:59,151,13,2,48.29,5.0,Refunded,1
28520,2026-01-04 18:26:38,115,9,4,571.78,20.0,Refunded,0
28521,2026-01-04 18:47:27,180,12,1,639.86,15.0,Refunded,0
28522,2026-01-04 18:50:49,208,5,1,483.69,5.0,Paid,1
28523,2026-01-04 18:52:58,195,6,2,482.39,,Failed,0
28524,2026-01-04 18:54:19,167,13,2,19.23,,Paid,0
28525,2026-01-04 18:59:33,299,8,6,510.5,5.0,Refunded,0
28526,2026-01-04 19:03:22,56,1,1,226.96,5.0,Paid,1
28527,2026-01-04 19:07:30,287,8,4,323.27,0.0,Failed,0
28528,2026-01-04 19:12:33,275,8,3,399.99,5.0,Failed,1
28529,2026-01-04 19:20:00,175,11,4,275.35,10.0,Refunded,1
28530,2026-01-04 19:23:04,156,17,2,303.27,15.0,Refunded,1
28531,2026-01-04 19:23:58,260,16,1,789.95,0.0,Paid,1
28532,2026-01-04 19:26:01,213,16,2,44.38,20.0,Failed,0
28533,2026-01-04 19:27:08,61,7,0,550.7,15.0,Refunded,0
28534,2026-01-04 19:27:39,65,8,1,14.72,,Paid,0
28535,2026-01-04 19:37:27,240,17,2,775.75,0.0,Refunded,1
28536,2026-01-04 19:44:16,104,1,6,72.13,20.0,Paid,0
28537,2026-01-04 19:53:00,51,10,2,34.83,0.0,Refunded,0
28538,2026-01-04 20:01:49,61,1,4,647.88,0.0,Refunded,0
28539,2026-01-04 20:05:23,9,18,4,237.83,5.0,Failed,0
28540,2026-01-04 20:20:02,171,8,4,318.7,20.0,Refunded,1
28541,2026-01-04 20:20:41,172,12,1,146.83,0.0,Paid,0
28542,2026-01-04 20:21:15,3,10,2,113.26,15.0,Refunded,1
28543,2026-01-04 20:39:26,144,11,0,358.93,5.0,Refunded,0
28544,2026-01-04 20:58:45,103,9,2,489.08,0.0,Refunded,1
28545,2026-01-04 21:02:08,176,1,2,407.48,0.0,Failed,0
28546,2026-01-04 21:03:47,222,6,4,305.67,0.0,Failed,0
28547,2026-01-04 21:09:26,43,4,1,217.33,15.0,Refunded,0
28548,2026-01-04 21:09:52,227,16,3,310.63,10.0,Paid,1
28549,2026-01-04 21:09:59,189,6,3,677.45,0.0,Failed,1
28550,2026-01-04 21:11:01,248,9,2,376.32,0.0,Paid,0
28551,2026-01-04 21:13:19,11,17,2,419.36,15.0,Paid,0
28552,2026-01-04 21:24:07,288,16,1,587.58,15.0,Paid,1
28553,2026-01-04 21:28:33,165,5,3,341.48,0.0,Refunded,0
28554,2026-01-04 21:47:19,194,10,3,197.89,15.0,Failed,0
28555,2026-01-04 21:59:21,54,1,3,300.78,10.0,Refunded,0
28556,2026-01-04 22:03:08,156,5,0,338.95,5.0,Refunded,0
